 
C/CHURCH,8,18:15:17,2019-06-13 18:20:24.402235
SETANTA,82,18:15:17,2019-06-13 18:20:24.402235
DAWSON,217,18:15:17,2019-06-13 18:20:24.402235
TRINITY,210,18:15:17,2019-06-13 18:20:24.402235
GREENRCS,1203,18:15:17,2019-06-13 18:20:24.402235
DRURY,103,18:15:17,2019-06-13 18:20:24.402235
B/THOMAS,248,18:15:17,2019-06-13 18:20:24.402235
PARNELL,319,18:21:17,2019-06-13 18:25:24.480752
ILAC,821,18:21:17,2019-06-13 18:25:24.480752
JERVIS,439,18:21:17,2019-06-13 18:25:24.480752
ARNOTTS,349,18:21:17,2019-06-13 18:25:24.480752
MARLBORO,192,18:21:17,2019-06-13 18:25:24.480752
ABBEY, ,18:21:17,2019-06-13 18:25:24.480752
THOMASST,203,18:21:17,2019-06-13 18:25:24.480752
C/CHURCH,10,18:21:17,2019-06-13 18:25:24.480752
SETANTA,83,18:21:17,2019-06-13 18:25:24.480752
DAWSON,218,18:21:17,2019-06-13 18:25:24.480752
TRINITY,211,18:21:17,2019-06-13 18:25:24.480752
GREENRCS,1200,18:21:17,2019-06-13 18:25:24.480752
DRURY,92,18:21:17,2019-06-13 18:25:24.480752
B/THOMAS,247,18:21:17,2019-06-13 18:25:24.480752
PARNELL,319,18:21:17,2019-06-13 18:30:24.706410
ILAC,821,18:21:17,2019-06-13 18:30:24.706410
JERVIS,439,18:21:17,2019-06-13 18:30:24.706410
ARNOTTS,349,18:21:17,2019-06-13 18:30:24.706410
MARLBORO,192,18:21:17,2019-06-13 18:30:24.706410
ABBEY, ,18:21:17,2019-06-13 18:30:24.706410
THOMASST,203,18:21:17,2019-06-13 18:30:24.706410
C/CHURCH,10,18:21:17,2019-06-13 18:30:24.706410
SETANTA,83,18:21:17,2019-06-13 18:30:24.706410
DAWSON,218,18:21:17,2019-06-13 18:30:24.706410
TRINITY,211,18:21:17,2019-06-13 18:30:24.706410
GREENRCS,1200,18:21:17,2019-06-13 18:30:24.706410
DRURY,92,18:21:17,2019-06-13 18:30:24.706410
B/THOMAS,247,18:21:17,2019-06-13 18:30:24.706410
PARNELL,329,18:31:17,2019-06-13 18:35:24.817394
ILAC,822,18:31:17,2019-06-13 18:35:24.817394
JERVIS,441,18:31:17,2019-06-13 18:35:24.817394
ARNOTTS,356,18:31:17,2019-06-13 18:35:24.817394
MARLBORO,197,18:31:17,2019-06-13 18:35:24.817394
ABBEY, ,18:31:17,2019-06-13 18:35:24.817394
THOMASST,204,18:31:17,2019-06-13 18:35:24.817394
C/CHURCH,7,18:31:17,2019-06-13 18:35:24.817394
SETANTA,81,18:31:17,2019-06-13 18:35:24.817394
DAWSON,224,18:31:17,2019-06-13 18:35:24.817394
TRINITY,208,18:31:17,2019-06-13 18:35:24.817394
GREENRCS,1205,18:31:17,2019-06-13 18:35:24.817394
DRURY,94,18:31:17,2019-06-13 18:35:24.817394
B/THOMAS,244,18:31:17,2019-06-13 18:35:24.817394
PARNELL,331,18:35:17,2019-06-13 18:40:24.967400
ILAC,827,18:35:17,2019-06-13 18:40:24.967400
JERVIS,441,18:35:17,2019-06-13 18:40:24.967400
ARNOTTS,356,18:35:17,2019-06-13 18:40:24.967400
MARLBORO,197,18:35:17,2019-06-13 18:40:24.967400
ABBEY, ,18:35:17,2019-06-13 18:40:24.967400
THOMASST,204,18:35:17,2019-06-13 18:40:24.967400
C/CHURCH,7,18:35:17,2019-06-13 18:40:24.967400
SETANTA,83,18:35:17,2019-06-13 18:40:24.967400
DAWSON,230,18:35:17,2019-06-13 18:40:24.967400
TRINITY,210,18:35:17,2019-06-13 18:40:24.967400
GREENRCS,1208,18:35:17,2019-06-13 18:40:24.967400
DRURY,91,18:35:17,2019-06-13 18:40:24.967400
B/THOMAS,242,18:35:17,2019-06-13 18:40:24.967400
PARNELL,331,18:35:17,2019-06-13 18:45:25.145824
ILAC,827,18:35:17,2019-06-13 18:45:25.145824
JERVIS,441,18:35:17,2019-06-13 18:45:25.145824
ARNOTTS,356,18:35:17,2019-06-13 18:45:25.145824
MARLBORO,197,18:35:17,2019-06-13 18:45:25.145824
ABBEY, ,18:35:17,2019-06-13 18:45:25.145824
THOMASST,204,18:35:17,2019-06-13 18:45:25.145824
C/CHURCH,7,18:35:17,2019-06-13 18:45:25.145824
SETANTA,83,18:35:17,2019-06-13 18:45:25.145824
DAWSON,230,18:35:17,2019-06-13 18:45:25.145824
TRINITY,210,18:35:17,2019-06-13 18:45:25.145824
GREENRCS,1208,18:35:17,2019-06-13 18:45:25.145824
DRURY,91,18:35:17,2019-06-13 18:45:25.145824
B/THOMAS,242,18:35:17,2019-06-13 18:45:25.145824
PARNELL,337,18:45:17,2019-06-13 18:50:25.322948
ILAC,834,18:45:17,2019-06-13 18:50:25.322948
JERVIS,437,18:45:17,2019-06-13 18:50:25.322948
ARNOTTS,358,18:45:17,2019-06-13 18:50:25.322948
MARLBORO,200,18:45:17,2019-06-13 18:50:25.322948
ABBEY, ,18:45:17,2019-06-13 18:50:25.322948
THOMASST,205,18:45:17,2019-06-13 18:50:25.322948
C/CHURCH,FULL,18:45:17,2019-06-13 18:50:25.322948
SETANTA,82,18:45:17,2019-06-13 18:50:25.322948
DAWSON,237,18:45:17,2019-06-13 18:50:25.322948
TRINITY,205,18:45:17,2019-06-13 18:50:25.322948
GREENRCS,1202,18:45:17,2019-06-13 18:50:25.322948
DRURY,96,18:45:17,2019-06-13 18:50:25.322948
B/THOMAS,239,18:45:17,2019-06-13 18:50:25.322948
PARNELL,338,18:51:17,2019-06-13 18:55:25.606969
ILAC,834,18:51:17,2019-06-13 18:55:25.606969
JERVIS,441,18:51:17,2019-06-13 18:55:25.606969
ARNOTTS,350,18:51:17,2019-06-13 18:55:25.606969
MARLBORO,197,18:51:17,2019-06-13 18:55:25.606969
ABBEY, ,18:51:17,2019-06-13 18:55:25.606969
THOMASST,208,18:51:17,2019-06-13 18:55:25.606969
C/CHURCH,FULL,18:51:17,2019-06-13 18:55:25.606969
SETANTA,84,18:51:17,2019-06-13 18:55:25.606969
DAWSON,238,18:51:17,2019-06-13 18:55:25.606969
TRINITY,209,18:51:17,2019-06-13 18:55:25.606969
GREENRCS, ,18:51:17,2019-06-13 18:55:25.606969
DRURY,99,18:51:17,2019-06-13 18:55:25.606969
B/THOMAS,239,18:51:17,2019-06-13 18:55:25.606969
PARNELL,338,18:51:17,2019-06-13 19:00:25.706514
ILAC,834,18:51:17,2019-06-13 19:00:25.706514
JERVIS,441,18:51:17,2019-06-13 19:00:25.706514
ARNOTTS,350,18:51:17,2019-06-13 19:00:25.706514
MARLBORO,197,18:51:17,2019-06-13 19:00:25.706514
ABBEY, ,18:51:17,2019-06-13 19:00:25.706514
THOMASST,208,18:51:17,2019-06-13 19:00:25.706514
C/CHURCH,FULL,18:51:17,2019-06-13 19:00:25.706514
SETANTA,84,18:51:17,2019-06-13 19:00:25.706514
DAWSON,238,18:51:17,2019-06-13 19:00:25.706514
TRINITY,209,18:51:17,2019-06-13 19:00:25.706514
GREENRCS, ,18:51:17,2019-06-13 19:00:25.706514
DRURY,99,18:51:17,2019-06-13 19:00:25.706514
B/THOMAS,239,18:51:17,2019-06-13 19:00:25.706514
PARNELL,354,19:01:17,2019-06-13 19:05:25.831511
ILAC,842,19:01:17,2019-06-13 19:05:25.831511
JERVIS,438,19:01:17,2019-06-13 19:05:25.831511
ARNOTTS,351,19:01:17,2019-06-13 19:05:25.831511
MARLBORO,201,19:01:17,2019-06-13 19:05:25.831511
ABBEY, ,19:01:17,2019-06-13 19:05:25.831511
THOMASST, ,19:01:17,2019-06-13 19:05:25.831511
C/CHURCH,FULL,19:01:17,2019-06-13 19:05:25.831511
SETANTA,78,19:01:17,2019-06-13 19:05:25.831511
DAWSON,245,19:01:17,2019-06-13 19:05:25.831511
TRINITY,209,19:01:17,2019-06-13 19:05:25.831511
GREENRCS,1206,19:01:17,2019-06-13 19:05:25.831511
DRURY,107,19:01:17,2019-06-13 19:05:25.831511
B/THOMAS, ,19:01:17,2019-06-13 19:05:25.831511
PARNELL,359,19:05:17,2019-06-13 19:10:26.030901
ILAC,847,19:05:17,2019-06-13 19:10:26.030901
JERVIS,440,19:05:17,2019-06-13 19:10:26.030901
ARNOTTS,354,19:05:17,2019-06-13 19:10:26.030901
MARLBORO,199,19:05:17,2019-06-13 19:10:26.030901
ABBEY, ,19:05:17,2019-06-13 19:10:26.030901
THOMASST, ,19:05:17,2019-06-13 19:10:26.030901
C/CHURCH,FULL,19:05:17,2019-06-13 19:10:26.030901
SETANTA,80,19:05:17,2019-06-13 19:10:26.030901
DAWSON,247,19:05:17,2019-06-13 19:10:26.030901
TRINITY,211,19:05:17,2019-06-13 19:10:26.030901
GREENRCS,1200,19:05:17,2019-06-13 19:10:26.030901
DRURY,107,19:05:17,2019-06-13 19:10:26.030901
B/THOMAS,234,19:05:17,2019-06-13 19:10:26.030901
PARNELL,359,19:05:17,2019-06-13 19:15:26.220523
ILAC,847,19:05:17,2019-06-13 19:15:26.220523
JERVIS,440,19:05:17,2019-06-13 19:15:26.220523
ARNOTTS,354,19:05:17,2019-06-13 19:15:26.220523
MARLBORO,199,19:05:17,2019-06-13 19:15:26.220523
ABBEY, ,19:05:17,2019-06-13 19:15:26.220523
THOMASST, ,19:05:17,2019-06-13 19:15:26.220523
C/CHURCH,FULL,19:05:17,2019-06-13 19:15:26.220523
SETANTA,80,19:05:17,2019-06-13 19:15:26.220523
DAWSON,247,19:05:17,2019-06-13 19:15:26.220523
TRINITY,211,19:05:17,2019-06-13 19:15:26.220523
GREENRCS,1200,19:05:17,2019-06-13 19:15:26.220523
DRURY,107,19:05:17,2019-06-13 19:15:26.220523
B/THOMAS,234,19:05:17,2019-06-13 19:15:26.220523
PARNELL,366,19:15:17,2019-06-13 19:20:26.309993
ILAC,849,19:15:17,2019-06-13 19:20:26.309993
JERVIS,442,19:15:17,2019-06-13 19:20:26.309993
ARNOTTS,359,19:15:17,2019-06-13 19:20:26.309993
MARLBORO,195,19:15:17,2019-06-13 19:20:26.309993
ABBEY, ,19:15:17,2019-06-13 19:20:26.309993
THOMASST, ,19:15:17,2019-06-13 19:20:26.309993
C/CHURCH,FULL,19:15:17,2019-06-13 19:20:26.309993
SETANTA,77,19:15:17,2019-06-13 19:20:26.309993
DAWSON,253,19:15:17,2019-06-13 19:20:26.309993
TRINITY,213,19:15:17,2019-06-13 19:20:26.309993
GREENRCS,1205,19:15:17,2019-06-13 19:20:26.309993
DRURY,106,19:15:17,2019-06-13 19:20:26.309993
B/THOMAS,233,19:15:17,2019-06-13 19:20:26.309993
PARNELL,368,19:21:17,2019-06-13 19:25:26.475928
ILAC,855,19:21:17,2019-06-13 19:25:26.475928
JERVIS,442,19:21:17,2019-06-13 19:25:26.475928
ARNOTTS,354,19:21:17,2019-06-13 19:25:26.475928
MARLBORO,198,19:21:17,2019-06-13 19:25:26.475928
ABBEY, ,19:21:17,2019-06-13 19:25:26.475928
THOMASST, ,19:21:17,2019-06-13 19:25:26.475928
C/CHURCH,FULL,19:21:17,2019-06-13 19:25:26.475928
SETANTA,78,19:21:17,2019-06-13 19:25:26.475928
DAWSON,255,19:21:17,2019-06-13 19:25:26.475928
TRINITY,215,19:21:17,2019-06-13 19:25:26.475928
GREENRCS,1210,19:21:17,2019-06-13 19:25:26.475928
DRURY,107,19:21:17,2019-06-13 19:25:26.475928
B/THOMAS,236,19:21:17,2019-06-13 19:25:26.475928
PARNELL,368,19:21:17,2019-06-13 19:30:26.564138
ILAC,855,19:21:17,2019-06-13 19:30:26.564138
JERVIS,442,19:21:17,2019-06-13 19:30:26.564138
ARNOTTS,354,19:21:17,2019-06-13 19:30:26.564138
MARLBORO,198,19:21:17,2019-06-13 19:30:26.564138
ABBEY, ,19:21:17,2019-06-13 19:30:26.564138
THOMASST, ,19:21:17,2019-06-13 19:30:26.564138
C/CHURCH,FULL,19:21:17,2019-06-13 19:30:26.564138
SETANTA,78,19:21:17,2019-06-13 19:30:26.564138
DAWSON,255,19:21:17,2019-06-13 19:30:26.564138
TRINITY,215,19:21:17,2019-06-13 19:30:26.564138
GREENRCS,1210,19:21:17,2019-06-13 19:30:26.564138
DRURY,107,19:21:17,2019-06-13 19:30:26.564138
B/THOMAS,236,19:21:17,2019-06-13 19:30:26.564138
PARNELL,370,19:31:17,2019-06-13 19:35:26.741992
ILAC,870,19:31:17,2019-06-13 19:35:26.741992
JERVIS,446,19:31:17,2019-06-13 19:35:26.741992
ARNOTTS,357,19:31:17,2019-06-13 19:35:26.741992
MARLBORO,202,19:31:17,2019-06-13 19:35:26.741992
ABBEY, ,19:31:17,2019-06-13 19:35:26.741992
THOMASST, ,19:31:17,2019-06-13 19:35:26.741992
C/CHURCH,FULL,19:31:17,2019-06-13 19:35:26.741992
SETANTA,80,19:31:17,2019-06-13 19:35:26.741992
DAWSON,259,19:31:17,2019-06-13 19:35:26.741992
TRINITY,213,19:31:17,2019-06-13 19:35:26.741992
GREENRCS,1201,19:31:17,2019-06-13 19:35:26.741992
DRURY,114,19:31:17,2019-06-13 19:35:26.741992
B/THOMAS, ,19:31:17,2019-06-13 19:35:26.741992
PARNELL,369,19:35:17,2019-06-13 19:40:26.919054
ILAC,876,19:35:17,2019-06-13 19:40:26.919054
JERVIS,448,19:35:17,2019-06-13 19:40:26.919054
ARNOTTS,350,19:35:17,2019-06-13 19:40:26.919054
MARLBORO,203,19:35:17,2019-06-13 19:40:26.919054
ABBEY, ,19:35:17,2019-06-13 19:40:26.919054
THOMASST, ,19:35:17,2019-06-13 19:40:26.919054
C/CHURCH,6,19:35:17,2019-06-13 19:40:26.919054
SETANTA,79,19:35:17,2019-06-13 19:40:26.919054
DAWSON,260,19:35:17,2019-06-13 19:40:26.919054
TRINITY,213,19:35:17,2019-06-13 19:40:26.919054
GREENRCS,1204,19:35:17,2019-06-13 19:40:26.919054
DRURY,113,19:35:17,2019-06-13 19:40:26.919054
B/THOMAS,246,19:35:17,2019-06-13 19:40:26.919054
PARNELL,369,19:35:17,2019-06-13 19:45:27.023370
ILAC,876,19:35:17,2019-06-13 19:45:27.023370
JERVIS,448,19:35:17,2019-06-13 19:45:27.023370
ARNOTTS,350,19:35:17,2019-06-13 19:45:27.023370
MARLBORO,203,19:35:17,2019-06-13 19:45:27.023370
ABBEY, ,19:35:17,2019-06-13 19:45:27.023370
THOMASST, ,19:35:17,2019-06-13 19:45:27.023370
C/CHURCH,6,19:35:17,2019-06-13 19:45:27.023370
SETANTA,79,19:35:17,2019-06-13 19:45:27.023370
DAWSON,260,19:35:17,2019-06-13 19:45:27.023370
TRINITY,213,19:35:17,2019-06-13 19:45:27.023370
GREENRCS,1204,19:35:17,2019-06-13 19:45:27.023370
DRURY,113,19:35:17,2019-06-13 19:45:27.023370
B/THOMAS,246,19:35:17,2019-06-13 19:45:27.023370
PARNELL,373,19:45:17,2019-06-13 19:50:27.155185
ILAC,895,19:45:17,2019-06-13 19:50:27.155185
JERVIS,450,19:45:17,2019-06-13 19:50:27.155185
ARNOTTS,351,19:45:17,2019-06-13 19:50:27.155185
MARLBORO,201,19:45:17,2019-06-13 19:50:27.155185
ABBEY, ,19:45:17,2019-06-13 19:50:27.155185
THOMASST, ,19:45:17,2019-06-13 19:50:27.155185
C/CHURCH,7,19:45:17,2019-06-13 19:50:27.155185
SETANTA,79,19:45:17,2019-06-13 19:50:27.155185
DAWSON,259,19:45:17,2019-06-13 19:50:27.155185
TRINITY,212,19:45:17,2019-06-13 19:50:27.155185
GREENRCS,1208,19:45:17,2019-06-13 19:50:27.155185
DRURY,127,19:45:17,2019-06-13 19:50:27.155185
B/THOMAS,253,19:45:17,2019-06-13 19:50:27.155185
PARNELL,367,19:51:17,2019-06-13 19:55:27.263753
ILAC,897,19:51:17,2019-06-13 19:55:27.263753
JERVIS,459,19:51:17,2019-06-13 19:55:27.263753
ARNOTTS,357,19:51:17,2019-06-13 19:55:27.263753
MARLBORO,201,19:51:17,2019-06-13 19:55:27.263753
ABBEY, ,19:51:17,2019-06-13 19:55:27.263753
THOMASST, ,19:51:17,2019-06-13 19:55:27.263753
C/CHURCH,7,19:51:17,2019-06-13 19:55:27.263753
SETANTA,79,19:51:17,2019-06-13 19:55:27.263753
DAWSON,261,19:51:17,2019-06-13 19:55:27.263753
TRINITY,212,19:51:17,2019-06-13 19:55:27.263753
GREENRCS,1205,19:51:17,2019-06-13 19:55:27.263753
DRURY,130,19:51:17,2019-06-13 19:55:27.263753
B/THOMAS,257,19:51:17,2019-06-13 19:55:27.263753
PARNELL,367,19:51:17,2019-06-13 20:00:27.439545
ILAC,897,19:51:17,2019-06-13 20:00:27.439545
JERVIS,459,19:51:17,2019-06-13 20:00:27.439545
ARNOTTS,357,19:51:17,2019-06-13 20:00:27.439545
MARLBORO,201,19:51:17,2019-06-13 20:00:27.439545
ABBEY, ,19:51:17,2019-06-13 20:00:27.439545
THOMASST, ,19:51:17,2019-06-13 20:00:27.439545
C/CHURCH,7,19:51:17,2019-06-13 20:00:27.439545
SETANTA,79,19:51:17,2019-06-13 20:00:27.439545
DAWSON,261,19:51:17,2019-06-13 20:00:27.439545
TRINITY,212,19:51:17,2019-06-13 20:00:27.439545
GREENRCS,1205,19:51:17,2019-06-13 20:00:27.439545
DRURY,130,19:51:17,2019-06-13 20:00:27.439545
B/THOMAS,257,19:51:17,2019-06-13 20:00:27.439545
PARNELL,366,20:01:17,2019-06-13 20:05:27.611655
ILAC,911,20:01:17,2019-06-13 20:05:27.611655
JERVIS,465,20:01:17,2019-06-13 20:05:27.611655
ARNOTTS,354,20:01:17,2019-06-13 20:05:27.611655
MARLBORO,200,20:01:17,2019-06-13 20:05:27.611655
ABBEY, ,20:01:17,2019-06-13 20:05:27.611655
THOMASST, ,20:01:17,2019-06-13 20:05:27.611655
C/CHURCH,10,20:01:17,2019-06-13 20:05:27.611655
SETANTA,83,20:01:17,2019-06-13 20:05:27.611655
DAWSON,267,20:01:17,2019-06-13 20:05:27.611655
TRINITY,212,20:01:17,2019-06-13 20:05:27.611655
GREENRCS,1209,20:01:17,2019-06-13 20:05:27.611655
DRURY,140,20:01:17,2019-06-13 20:05:27.611655
B/THOMAS, ,20:01:17,2019-06-13 20:05:27.611655
PARNELL,368,20:05:17,2019-06-13 20:10:27.738227
ILAC,915,20:05:17,2019-06-13 20:10:27.738227
JERVIS,467,20:05:17,2019-06-13 20:10:27.738227
ARNOTTS,356,20:05:17,2019-06-13 20:10:27.738227
MARLBORO,203,20:05:17,2019-06-13 20:10:27.738227
ABBEY, ,20:05:17,2019-06-13 20:10:27.738227
THOMASST, ,20:05:17,2019-06-13 20:10:27.738227
C/CHURCH,12,20:05:17,2019-06-13 20:10:27.738227
SETANTA,84,20:05:17,2019-06-13 20:10:27.738227
DAWSON,267,20:05:17,2019-06-13 20:10:27.738227
TRINITY,216,20:05:17,2019-06-13 20:10:27.738227
GREENRCS,1206,20:05:17,2019-06-13 20:10:27.738227
DRURY,146,20:05:17,2019-06-13 20:10:27.738227
B/THOMAS,274,20:05:17,2019-06-13 20:10:27.738227
PARNELL,368,20:05:17,2019-06-13 20:15:28.004357
ILAC,915,20:05:17,2019-06-13 20:15:28.004357
JERVIS,467,20:05:17,2019-06-13 20:15:28.004357
ARNOTTS,356,20:05:17,2019-06-13 20:15:28.004357
MARLBORO,203,20:05:17,2019-06-13 20:15:28.004357
ABBEY, ,20:05:17,2019-06-13 20:15:28.004357
THOMASST, ,20:05:17,2019-06-13 20:15:28.004357
C/CHURCH,12,20:05:17,2019-06-13 20:15:28.004357
SETANTA,84,20:05:17,2019-06-13 20:15:28.004357
DAWSON,267,20:05:17,2019-06-13 20:15:28.004357
TRINITY,216,20:05:17,2019-06-13 20:15:28.004357
GREENRCS,1206,20:05:17,2019-06-13 20:15:28.004357
DRURY,146,20:05:17,2019-06-13 20:15:28.004357
B/THOMAS,274,20:05:17,2019-06-13 20:15:28.004357
PARNELL,372,20:15:17,2019-06-13 20:20:28.135498
ILAC,927,20:15:17,2019-06-13 20:20:28.135498
JERVIS,476,20:15:17,2019-06-13 20:20:28.135498
ARNOTTS,350,20:15:17,2019-06-13 20:20:28.135498
MARLBORO,204,20:15:17,2019-06-13 20:20:28.135498
ABBEY, ,20:15:17,2019-06-13 20:20:28.135498
THOMASST, ,20:15:17,2019-06-13 20:20:28.135498
C/CHURCH,16,20:15:17,2019-06-13 20:20:28.135498
SETANTA,84,20:15:17,2019-06-13 20:20:28.135498
DAWSON,277,20:15:17,2019-06-13 20:20:28.135498
TRINITY,218,20:15:17,2019-06-13 20:20:28.135498
GREENRCS,1201,20:15:17,2019-06-13 20:20:28.135498
DRURY,155,20:15:17,2019-06-13 20:20:28.135498
B/THOMAS,284,20:15:17,2019-06-13 20:20:28.135498
PARNELL,378,20:21:17,2019-06-13 20:25:28.339721
ILAC,939,20:21:17,2019-06-13 20:25:28.339721
JERVIS,482,20:21:17,2019-06-13 20:25:28.339721
ARNOTTS,350,20:21:17,2019-06-13 20:25:28.339721
MARLBORO,211,20:21:17,2019-06-13 20:25:28.339721
ABBEY, ,20:21:17,2019-06-13 20:25:28.339721
THOMASST, ,20:21:17,2019-06-13 20:25:28.339721
C/CHURCH,19,20:21:17,2019-06-13 20:25:28.339721
SETANTA,86,20:21:17,2019-06-13 20:25:28.339721
DAWSON,279,20:21:17,2019-06-13 20:25:28.339721
TRINITY,222,20:21:17,2019-06-13 20:25:28.339721
GREENRCS,1201,20:21:17,2019-06-13 20:25:28.339721
DRURY,170,20:21:17,2019-06-13 20:25:28.339721
B/THOMAS,283,20:21:17,2019-06-13 20:25:28.339721
PARNELL,378,20:21:17,2019-06-13 20:30:28.478635
ILAC,939,20:21:17,2019-06-13 20:30:28.478635
JERVIS,482,20:21:17,2019-06-13 20:30:28.478635
ARNOTTS,350,20:21:17,2019-06-13 20:30:28.478635
MARLBORO,211,20:21:17,2019-06-13 20:30:28.478635
ABBEY, ,20:21:17,2019-06-13 20:30:28.478635
THOMASST, ,20:21:17,2019-06-13 20:30:28.478635
C/CHURCH,19,20:21:17,2019-06-13 20:30:28.478635
SETANTA,86,20:21:17,2019-06-13 20:30:28.478635
DAWSON,279,20:21:17,2019-06-13 20:30:28.478635
TRINITY,222,20:21:17,2019-06-13 20:30:28.478635
GREENRCS,1201,20:21:17,2019-06-13 20:30:28.478635
DRURY,170,20:21:17,2019-06-13 20:30:28.478635
B/THOMAS,283,20:21:17,2019-06-13 20:30:28.478635
PARNELL,382,20:31:17,2019-06-13 20:35:28.666671
ILAC,947,20:31:17,2019-06-13 20:35:28.666671
JERVIS,495,20:31:17,2019-06-13 20:35:28.666671
ARNOTTS,357,20:31:17,2019-06-13 20:35:28.666671
MARLBORO,216,20:31:17,2019-06-13 20:35:28.666671
ABBEY, ,20:31:17,2019-06-13 20:35:28.666671
THOMASST, ,20:31:17,2019-06-13 20:35:28.666671
C/CHURCH,20,20:31:17,2019-06-13 20:35:28.666671
SETANTA,89,20:31:17,2019-06-13 20:35:28.666671
DAWSON,283,20:31:17,2019-06-13 20:35:28.666671
TRINITY,226,20:31:17,2019-06-13 20:35:28.666671
GREENRCS,1200,20:31:17,2019-06-13 20:35:28.666671
DRURY,193,20:31:17,2019-06-13 20:35:28.666671
B/THOMAS, ,20:31:17,2019-06-13 20:35:28.666671
PARNELL,385,20:35:17,2019-06-13 20:40:28.753333
ILAC,951,20:35:17,2019-06-13 20:40:28.753333
JERVIS,501,20:35:17,2019-06-13 20:40:28.753333
ARNOTTS,351,20:35:17,2019-06-13 20:40:28.753333
MARLBORO,217,20:35:17,2019-06-13 20:40:28.753333
ABBEY, ,20:35:17,2019-06-13 20:40:28.753333
THOMASST, ,20:35:17,2019-06-13 20:40:28.753333
C/CHURCH,23,20:35:17,2019-06-13 20:40:28.753333
SETANTA,90,20:35:17,2019-06-13 20:40:28.753333
DAWSON,285,20:35:17,2019-06-13 20:40:28.753333
TRINITY,228,20:35:17,2019-06-13 20:40:28.753333
GREENRCS,1205,20:35:17,2019-06-13 20:40:28.753333
DRURY,198,20:35:17,2019-06-13 20:40:28.753333
B/THOMAS,299,20:35:17,2019-06-13 20:40:28.753333
PARNELL,389,20:41:17,2019-06-13 20:45:28.935046
ILAC,960,20:41:17,2019-06-13 20:45:28.935046
JERVIS,505,20:41:17,2019-06-13 20:45:28.935046
ARNOTTS,355,20:41:17,2019-06-13 20:45:28.935046
MARLBORO,220,20:41:17,2019-06-13 20:45:28.935046
ABBEY, ,20:41:17,2019-06-13 20:45:28.935046
THOMASST, ,20:41:17,2019-06-13 20:45:28.935046
C/CHURCH,25,20:41:17,2019-06-13 20:45:28.935046
SETANTA,96,20:41:17,2019-06-13 20:45:28.935046
DAWSON,288,20:41:17,2019-06-13 20:45:28.935046
TRINITY,231,20:41:17,2019-06-13 20:45:28.935046
GREENRCS,1208,20:41:17,2019-06-13 20:45:28.935046
DRURY,204,20:41:17,2019-06-13 20:45:28.935046
B/THOMAS,301,20:41:17,2019-06-13 20:45:28.935046
PARNELL,388,20:45:17,2019-06-13 20:50:29.038407
ILAC,961,20:45:17,2019-06-13 20:50:29.038407
JERVIS,508,20:45:17,2019-06-13 20:50:29.038407
ARNOTTS,359,20:45:17,2019-06-13 20:50:29.038407
MARLBORO,220,20:45:17,2019-06-13 20:50:29.038407
ABBEY, ,20:45:17,2019-06-13 20:50:29.038407
THOMASST, ,20:45:17,2019-06-13 20:50:29.038407
C/CHURCH,27,20:45:17,2019-06-13 20:50:29.038407
SETANTA,96,20:45:17,2019-06-13 20:50:29.038407
DAWSON,288,20:45:17,2019-06-13 20:50:29.038407
TRINITY,230,20:45:17,2019-06-13 20:50:29.038407
GREENRCS,1204,20:45:17,2019-06-13 20:50:29.038407
DRURY,213,20:45:17,2019-06-13 20:50:29.038407
B/THOMAS,304,20:45:17,2019-06-13 20:50:29.038407
PARNELL,393,20:51:17,2019-06-13 20:55:29.183514
ILAC,969,20:51:17,2019-06-13 20:55:29.183514
JERVIS,512,20:51:17,2019-06-13 20:55:29.183514
ARNOTTS,355,20:51:17,2019-06-13 20:55:29.183514
MARLBORO,222,20:51:17,2019-06-13 20:55:29.183514
ABBEY, ,20:51:17,2019-06-13 20:55:29.183514
THOMASST, ,20:51:17,2019-06-13 20:55:29.183514
C/CHURCH,30,20:51:17,2019-06-13 20:55:29.183514
SETANTA,99,20:51:17,2019-06-13 20:55:29.183514
DAWSON,290,20:51:17,2019-06-13 20:55:29.183514
TRINITY,231,20:51:17,2019-06-13 20:55:29.183514
GREENRCS,1209,20:51:17,2019-06-13 20:55:29.183514
DRURY,223,20:51:17,2019-06-13 20:55:29.183514
B/THOMAS,307,20:51:17,2019-06-13 20:55:29.183514
PARNELL,393,20:51:17,2019-06-13 21:00:29.420141
ILAC,969,20:51:17,2019-06-13 21:00:29.420141
JERVIS,512,20:51:17,2019-06-13 21:00:29.420141
ARNOTTS,355,20:51:17,2019-06-13 21:00:29.420141
MARLBORO,222,20:51:17,2019-06-13 21:00:29.420141
ABBEY, ,20:51:17,2019-06-13 21:00:29.420141
THOMASST, ,20:51:17,2019-06-13 21:00:29.420141
C/CHURCH,30,20:51:17,2019-06-13 21:00:29.420141
SETANTA,99,20:51:17,2019-06-13 21:00:29.420141
DAWSON,290,20:51:17,2019-06-13 21:00:29.420141
TRINITY,231,20:51:17,2019-06-13 21:00:29.420141
GREENRCS,1209,20:51:17,2019-06-13 21:00:29.420141
DRURY,223,20:51:17,2019-06-13 21:00:29.420141
B/THOMAS,307,20:51:17,2019-06-13 21:00:29.420141
PARNELL,395,21:01:17,2019-06-13 21:05:29.658967
ILAC,978,21:01:17,2019-06-13 21:05:29.658967
JERVIS,522,21:01:17,2019-06-13 21:05:29.658967
